Date,Product,Quantity,UnitPrice,StoreLocation,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,discount_amount,lead_time_days,margin_ratio,order_month,Region_East,Region_North,Region_South,Region_West,CustomerType_Wholesale,season_Spring,season_Summer,season_Winter
2025-02-23,Chair,18,403.68,Store A,0.15,Carlos,6176.304,Cash,FREESHIP,0,REG100878,Cust 8050,13.09,2025-02-23,2025-03-04,Wendy,1089.936,9,0.9978806095036773,2,0,0,0,1,0,0,0,1
2023-02-22,Printer,14,346.57,Store B,0.1,Carlos,4366.782,Debit Card,FREESHIP,0,REG100879,Cust 2434,36.83,2023-02-22,2023-03-02,Eric,485.198,8,0.9915658716189634,2,1,0,0,0,0,0,0,1
2024-10-18,Printer,7,392.79,Store C,0.0,Eva,2749.53,Gift Card,WINTER15,0,REG100880,Cust 9089,45.85,2024-10-18,2024-10-28,Ryan,0.0,10,0.9833244227195194,10,0,1,0,0,1,0,0,0
2023-10-26,Printer,16,70.83,Store B,0.05,Carlos,1076.616,Gift Card,FREESHIP,0,REG100881,Cust 1091,5.05,2023-10-26,2023-10-31,Wendy,56.664,5,0.9953093767880099,10,0,0,0,1,1,0,0,0
2023-01-10,Monitor,20,274.37,Store B,0.1,Eva,4938.66,Gift Card,WINTER15,0,REG100882,Cust 6138,12.28,2023-01-10,2023-01-14,Cameron,548.74,4,0.9975134955635739,1,0,0,0,0,0,0,0,1
2024-03-19,Desk,10,19.73,Store D,0.1,Carlos,177.57,Debit Card,FREESHIP,0,REG100883,Cust 6326,16.06,2024-03-19,2024-03-22,Cameron,19.730000000000004,3,0.9095567945035761,3,0,0,0,0,0,1,0,0
2023-12-20,Printer,10,465.72,Store B,0.05,Alice,4424.34,Online,FREESHIP,0,REG100884,Cust 1327,28.14,2023-12-20,2023-12-26,Cameron,232.86000000000004,6,0.9936397293155589,12,0,0,0,0,1,0,0,1
2024-12-09,Monitor,19,62.07,Store D,0.1,Diana,1061.397,Debit Card,FREESHIP,0,REG100885,Cust 8602,14.85,2024-12-09,2024-12-19,Cameron,117.93299999999999,10,0.9860090051130728,12,0,0,0,0,0,0,0,1
2023-05-10,Tablet,11,529.2,Store A,0.05,Bob,5530.14,Credit Card,FREESHIP,0,REG100886,Cust 9131,16.78,2023-05-10,2023-05-20,Cameron,291.06000000000006,10,0.9969657187702301,5,0,0,0,0,1,1,0,0
2023-10-18,Monitor,7,387.31,Store A,0.1,Bob,2440.053,Cash,WINTER15,0,REG100887,Cust 6716,14.76,2023-10-18,2023-10-21,Sophie,271.117,3,0.9939509510654071,10,0,0,1,0,0,0,0,0
2024-12-03,Phone,1,152.75,Store A,0.0,Bob,152.75,Credit Card,FREESHIP,0,REG100888,Cust 2071,9.61,2024-12-03,2024-12-06,Sophie,0.0,3,0.9370867430441898,12,0,0,1,0,1,0,0,1
2024-10-10,Chair,8,72.48,Store A,0.1,Carlos,521.856,Debit Card,FREESHIP,0,REG100889,Cust 4472,26.92,2024-10-10,2024-10-17,Sophie,57.98400000000001,7,0.9484148883983321,10,0,0,1,0,1,0,0,0
2024-06-03,Phone,4,194.09,Store D,0.1,Eva,698.724,Credit Card,WINTER15,0,REG100890,Cust 3899,26.35,2024-06-03,2024-06-07,Eric,77.63600000000001,4,0.9622883999977101,6,1,0,0,0,1,0,1,0
2025-03-26,Phone,3,159.3,Store B,0.05,Eva,454.005,Credit Card,SAVE10,0,REG100891,Cust 9467,45.34,2025-03-26,2025-03-29,Sophie,23.895000000000003,3,0.9001332584442904,3,0,0,1,0,1,1,0,0
2024-04-26,Monitor,4,303.37,Store A,0.1,Carlos,1092.132,Gift Card,WINTER15,0,REG100892,Cust 3824,30.19,2024-04-26,2024-05-01,Ryan,121.34800000000001,5,0.9723568213366149,4,0,1,0,0,0,1,0,0
2023-05-05,Chair,16,541.96,Store C,0.1,Eva,7804.224000000001,Cash,SAVE10,0,REG100893,Cust 3511,9.93,2023-05-05,2023-05-13,Wendy,867.1360000000001,8,0.9987276121238959,5,0,0,0,1,0,1,0,0
2023-09-23,Desk,7,41.57,Store D,0.0,Carlos,290.99,Online,FREESHIP,0,REG100894,Cust 3356,16.59,2023-09-23,2023-09-29,Wendy,0.0,6,0.9429877315371663,9,0,0,0,1,0,0,0,0
2025-03-08,Monitor,16,217.74,Store A,0.15,Frank,2961.264,Cash,FREESHIP,0,REG100895,Cust 2840,25.11,2025-03-08,2025-03-15,Sophie,522.576,7,0.9915205128620751,3,0,0,1,0,1,1,0,0
2023-01-17,Printer,15,19.17,Store A,0.0,Carlos,287.55,Gift Card,FREESHIP,0,REG100896,Cust 3811,48.93,2023-01-17,2023-01-27,Ryan,0.0,10,0.8298382889932185,1,0,1,0,0,1,0,0,1
2023-04-29,Monitor,15,293.34,Store D,0.1,Eva,3960.09,Credit Card,WINTER15,0,REG100897,Cust 9960,21.03,2023-04-29,2023-05-01,Cameron,440.01,2,0.9946895146322432,4,0,0,0,0,0,1,0,0
2025-02-16,Printer,18,204.58,Store C,0.1,Diana,3314.196,Cash,FREESHIP,0,REG100898,Cust 5906,16.04,2025-02-16,2025-02-22,Sophie,368.244,6,0.995160213819581,2,0,0,1,0,0,0,0,1
2023-06-05,Printer,15,324.58,Store A,0.15,Diana,4138.395,Debit Card,FREESHIP,0,REG100899,Cust 6579,24.57,2023-06-05,2023-06-09,Eric,730.305,4,0.9940629156955777,6,1,0,0,0,0,0,1,0
2023-08-28,Phone,11,393.61,Store D,0.05,Frank,4113.2245,Debit Card,WINTER15,0,REG100900,Cust 1756,32.57,2023-08-28,2023-09-06,Sophie,216.4855,9,0.9920816381405877,8,0,0,1,0,1,0,1,0
2023-08-01,Printer,8,141.28,Store D,0.05,Frank,1073.728,Online,FREESHIP,0,REG100901,Cust 8150,28.69,2023-08-01,2023-08-10,Ryan,56.512,9,0.9732800113250283,8,0,1,0,0,1,0,1,0
2025-02-12,Phone,13,227.64,Store C,0.15,Frank,2515.422,Cash,FREESHIP,0,REG100902,Cust 8999,46.67,2025-02-12,2025-02-20,Wendy,443.89799999999997,8,0.9814464531199933,2,0,0,0,1,0,0,0,1
2023-07-03,Laptop,19,341.07,Store C,0.1,Carlos,5832.297,Cash,WINTER15,0,REG100903,Cust 4277,47.75,2023-07-03,2023-07-06,Cameron,648.033,3,0.9918128312052695,7,0,0,0,0,0,0,1,0
2025-05-09,Phone,20,324.55,Store B,0.05,Eva,6166.45,Credit Card,WINTER15,0,REG100904,Cust 8751,21.21,2025-05-09,2025-05-13,Cameron,324.55,4,0.9965604196904215,5,0,0,0,0,1,1,0,0
2024-05-05,Desk,16,301.07,Store B,0.1,Carlos,4335.408,Gift Card,WINTER15,0,REG100905,Cust 2482,5.58,2024-05-05,2024-05-14,Wendy,481.712,9,0.9987129239047398,5,0,0,0,1,0,1,0,0
2024-01-08,Monitor,13,285.28,Store D,0.0,Eva,3708.639999999999,Gift Card,SAVE10,0,REG100906,Cust 4078,31.2,2024-01-08,2024-01-15,Sophie,0.0,7,0.9915872125630959,1,0,0,1,0,0,0,0,1
2025-01-13,Phone,15,18.04,Store C,0.0,Eva,270.6,Credit Card,SAVE10,0,REG100907,Cust 9091,14.35,2025-01-13,2025-01-17,Sophie,0.0,4,0.9469696969696969,1,0,0,1,0,1,0,0,1
2025-06-12,Printer,11,495.44,Store A,0.0,Bob,5449.84,Gift Card,FREESHIP,0,REG100908,Cust 8706,44.77,2025-06-12,2025-06-18,Eric,0.0,6,0.9917850799289519,6,1,0,0,0,1,0,1,0
2025-04-03,Laptop,12,276.42,Store C,0.15,Carlos,2819.484,Online,FREESHIP,0,REG100909,Cust 5042,30.57,2025-04-03,2025-04-12,Ryan,497.556,9,0.989157590537843,4,0,1,0,0,0,1,0,0
2023-01-26,Desk,7,228.32,Store C,0.15,Eva,1358.504,Debit Card,FREESHIP,0,REG100910,Cust 3319,22.16,2023-01-26,2023-01-30,Cameron,239.736,4,0.9836879390859357,1,0,0,0,0,1,0,0,1
2023-01-07,Monitor,1,498.19,Store A,0.1,Bob,448.371,Gift Card,SAVE10,0,REG100911,Cust 4139,25.55,2023-01-07,2023-01-11,Cameron,49.819,4,0.9430159399247497,1,0,0,0,0,1,0,0,1
2025-01-15,Desk,18,375.83,Store C,0.1,Carlos,6088.446,Gift Card,FREESHIP,0,REG100912,Cust 6993,15.13,2025-01-15,2025-01-23,Ryan,676.494,8,0.9975149652308651,1,0,1,0,0,0,0,0,1
2024-11-30,Chair,18,130.36,Store B,0.0,Diana,2346.48,Debit Card,SAVE10,0,REG100913,Cust 8397,34.6,2024-11-30,2024-12-05,Eric,0.0,5,0.9852545088813883,11,1,0,0,0,1,0,0,0
2024-02-26,Monitor,13,585.88,Store B,0.15,Carlos,6473.973999999999,Credit Card,WINTER15,0,REG100914,Cust 3082,42.18,2024-02-26,2024-03-07,Eric,1142.466,10,0.9934846818970852,2,1,0,0,0,0,0,0,1
2025-06-11,Desk,19,278.04,Store B,0.05,Bob,5018.622,Credit Card,SAVE10,0,REG100915,Cust 1156,16.4,2025-06-11,2025-06-15,Ryan,264.13800000000003,4,0.9967321707034322,6,0,1,0,0,0,0,1,0
2023-11-29,Phone,11,267.91,Store B,0.0,Eva,2947.01,Debit Card,FREESHIP,0,REG100916,Cust 4720,12.05,2023-11-29,2023-12-04,Cameron,0.0,5,0.9959111099046152,11,0,0,0,0,0,0,0,0
2024-06-27,Chair,12,369.54,Store B,0.05,Diana,4212.756,Debit Card,WINTER15,0,REG100917,Cust 7034,39.16,2024-06-27,2024-07-05,Sophie,221.72400000000005,8,0.9907044224730794,6,0,0,1,0,0,0,1,0
2024-05-20,Monitor,13,284.3,Store A,0.05,Bob,3511.105,Online,WINTER15,0,REG100918,Cust 7218,48.73,2024-05-20,2024-05-27,Sophie,184.79500000000002,7,0.9861211783754686,5,0,0,1,0,1,1,0,0
2023-06-17,Chair,12,427.1,Store C,0.0,Carlos,5125.200000000001,Gift Card,WINTER15,0,REG100919,Cust 2651,8.11,2023-06-17,2023-06-22,Wendy,0.0,5,0.998417622726918,6,0,0,0,1,0,0,1,0
2024-11-06,Monitor,11,200.3,Store D,0.1,Eva,1982.97,Debit Card,WINTER15,0,REG100920,Cust 1252,48.27,2024-11-06,2024-11-13,Eric,220.33000000000004,7,0.9756577255329127,11,1,0,0,0,0,0,0,0
2025-02-12,Printer,4,75.8,Store C,0.15,Carlos,257.72,Credit Card,SAVE10,0,REG100921,Cust 6679,12.22,2025-02-12,2025-02-20,Ryan,45.48,8,0.9525841999068757,2,0,1,0,0,0,0,0,1
2025-04-09,Monitor,4,518.43,Store A,0.0,Alice,2073.72,Online,SAVE10,0,REG100922,Cust 1656,30.86,2025-04-09,2025-04-14,Ryan,0.0,5,0.9851185309492121,4,0,1,0,0,1,1,0,0
2024-08-18,Tablet,19,181.18,Store A,0.05,Carlos,3270.299,Credit Card,FREESHIP,0,REG100923,Cust 9361,12.04,2024-08-18,2024-08-26,Ryan,172.121,8,0.9963183794509309,8,0,1,0,0,1,0,1,0
2023-02-20,Laptop,3,197.17,Store A,0.05,Frank,561.9345,Gift Card,FREESHIP,0,REG100924,Cust 4270,30.29,2023-02-20,2023-02-23,Cameron,29.5755,3,0.9460969205485693,2,0,0,0,0,1,0,0,1
2025-04-28,Laptop,6,81.96,Store D,0.05,Diana,467.172,Credit Card,WINTER15,0,REG100925,Cust 3049,26.43,2025-04-28,2025-05-08,Ryan,24.588,10,0.9434255477639927,4,0,1,0,0,1,1,0,0
2023-08-10,Printer,3,59.78,Store C,0.0,Eva,179.34,Online,SAVE10,0,REG100926,Cust 6415,46.98,2023-08-10,2023-08-13,Cameron,0.0,3,0.7380394780863165,8,0,0,0,0,0,0,1,0
2024-06-24,Tablet,12,211.66,Store A,0.1,Carlos,2285.928,Credit Card,SAVE10,0,REG100927,Cust 9856,10.36,2024-06-24,2024-06-29,Ryan,253.99200000000002,5,0.9954679237491294,6,0,1,0,0,1,0,1,0
2023-08-06,Printer,13,69.97,Store A,0.05,Alice,864.1295,Debit Card,FREESHIP,0,REG100928,Cust 3106,27.66,2023-08-06,2023-08-12,Cameron,45.480500000000006,6,0.9679909087700397,8,0,0,0,0,1,0,1,0
2024-11-26,Tablet,7,438.33,Store C,0.1,Frank,2761.479,Cash,FREESHIP,0,REG100929,Cust 3259,11.57,2024-11-26,2024-11-30,Eric,306.831,4,0.9958102161921202,11,1,0,0,0,0,0,0,0
2025-02-06,Laptop,7,241.81,Store C,0.1,Alice,1523.403,Debit Card,FREESHIP,0,REG100930,Cust 7107,32.94,2025-02-06,2025-02-10,Eric,169.26700000000002,4,0.9783773564841345,2,1,0,0,0,1,0,0,1
2025-03-20,Desk,3,466.64,Store A,0.15,Bob,1189.932,Online,FREESHIP,0,REG100931,Cust 7542,30.33,2025-03-20,2025-03-26,Eric,209.988,6,0.9745111485362189,3,1,0,0,0,0,1,0,0
2024-09-10,Monitor,9,472.84,Store D,0.05,Alice,4042.781999999999,Credit Card,WINTER15,0,REG100932,Cust 6330,48.13,2024-09-10,2024-09-12,Sophie,212.778,2,0.9880948317272611,9,0,0,1,0,0,0,0,0
2025-02-20,Chair,19,586.49,Store A,0.1,Eva,9736.104374999999,Cash,SAVE10,0,REG100933,Cust 1469,19.85,2025-02-20,2025-03-02,Sophie,1114.331,10,0.998020735709986,2,0,0,1,0,1,0,0,1
2023-01-20,Chair,15,462.85,Store A,0.15,Diana,5901.3375,Credit Card,FREESHIP,0,REG100934,Cust 3698,46.12,2023-01-20,2023-01-26,Eric,1041.4125,6,0.9921848225084567,1,1,0,0,0,0,0,0,1
2024-03-03,Laptop,1,176.17,Store C,0.05,Alice,167.3615,Debit Card,FREESHIP,0,REG100935,Cust 9833,35.77,2024-03-03,2024-03-06,Eric,8.8085,3,0.7862710360507045,3,1,0,0,0,0,1,0,0
2023-11-27,Printer,1,71.24,Store A,0.1,Carlos,64.116,Debit Card,FREESHIP,0,REG100936,Cust 1074,43.69,2023-11-27,2023-12-03,Wendy,7.124,6,0.318578825878096,11,0,0,0,1,0,0,0,0
2024-11-10,Laptop,6,62.43,Store A,0.0,Diana,374.58,Gift Card,WINTER15,0,REG100937,Cust 7891,17.85,2024-11-10,2024-11-18,Eric,0.0,8,0.9523466282236104,11,1,0,0,0,1,0,0,0
2025-02-04,Tablet,7,569.89,Store D,0.1,Alice,3590.307,Cash,SAVE10,0,REG100938,Cust 3373,26.81,2025-02-04,2025-02-08,Cameron,398.923,4,0.99253267199713,2,0,0,0,0,1,0,0,1
2024-02-21,Desk,5,34.06,Store D,0.05,Diana,161.785,Gift Card,FREESHIP,0,REG100939,Cust 9045,19.72,2024-02-21,2024-03-02,Eric,8.515,10,0.8781098371295237,2,1,0,0,0,1,0,0,1
2023-03-24,Desk,17,502.6,Store A,0.1,Frank,7689.780000000001,Cash,FREESHIP,0,REG100940,Cust 9197,15.38,2023-03-24,2023-03-29,Eric,854.4200000000001,5,0.9979999427811979,3,1,0,0,0,1,1,0,0
2024-05-05,Printer,3,89.72,Store D,0.1,Alice,242.244,Gift Card,WINTER15,0,REG100941,Cust 6920,32.67,2024-05-05,2024-05-13,Sophie,26.915999999999997,8,0.8651359786000891,5,0,0,1,0,1,1,0,0
2024-10-04,Laptop,18,403.53,Store D,0.1,Alice,6537.186,Online,FREESHIP,0,REG100942,Cust 9652,35.73,2024-10-04,2024-10-07,Sophie,726.3539999999999,3,0.9945343455119681,10,0,0,1,0,1,0,0,0
2025-01-04,Chair,2,194.97,Store A,0.0,Diana,389.94,Credit Card,SAVE10,0,REG100943,Cust 4189,9.89,2025-01-04,2025-01-14,Sophie,0.0,10,0.9746371236600503,1,0,0,1,0,0,0,0,1
2024-12-23,Printer,12,171.91,Store B,0.05,Eva,1959.774,Credit Card,WINTER15,0,REG100944,Cust 6267,34.36,2024-12-23,2025-01-02,Cameron,103.14600000000002,10,0.9824673661350748,12,0,0,0,0,0,0,0,1
2023-01-29,Laptop,17,535.88,Store A,0.05,Bob,8654.462,Gift Card,FREESHIP,0,REG100945,Cust 7753,26.12,2023-01-29,2023-02-08,Cameron,455.498,10,0.9969819036700374,1,0,0,0,0,1,0,0,1
2024-08-11,Chair,12,248.13,Store A,0.05,Alice,2828.682,Cash,FREESHIP,0,REG100946,Cust 2789,26.03,2024-08-11,2024-08-17,Wendy,148.87800000000001,6,0.9907978344684909,8,0,0,0,1,0,0,1,0
2023-11-25,Phone,2,482.1,Store C,0.0,Carlos,964.2,Online,FREESHIP,0,REG100947,Cust 3527,45.35,2023-11-25,2023-11-30,Ryan,0.0,5,0.9529661895872226,11,0,1,0,0,0,0,0,0
2025-03-04,Monitor,18,382.01,Store D,0.1,Alice,6188.562000000001,Online,SAVE10,0,REG100948,Cust 9538,36.55,2025-03-04,2025-03-08,Ryan,687.618,4,0.9940939429870784,3,0,1,0,0,1,1,0,0
2025-02-21,Phone,13,135.98,Store C,0.0,Frank,1767.74,Online,WINTER15,0,REG100949,Cust 7195,28.35,2025-02-21,2025-03-01,Ryan,0.0,8,0.9839625736816501,2,0,1,0,0,1,0,0,1
2025-02-26,Desk,9,562.54,Store A,0.0,Alice,5062.86,Credit Card,FREESHIP,0,REG100950,Cust 8929,30.27,2025-02-26,2025-02-28,Eric,0.0,2,0.9940211659022765,2,1,0,0,0,1,0,0,1
2024-03-29,Monitor,6,509.48,Store B,0.0,Alice,3056.88,Debit Card,WINTER15,0,REG100951,Cust 8931,35.92,2024-03-29,2024-04-06,Eric,0.0,8,0.9882494569626548,3,1,0,0,0,1,1,0,0
2025-05-28,Desk,3,470.09,Store B,0.0,Eva,1410.27,Gift Card,FREESHIP,0,REG100952,Cust 1424,38.29,2025-05-28,2025-06-01,Wendy,0.0,4,0.972849170726173,5,0,0,0,1,1,1,0,0
2024-05-24,Printer,10,280.8,Store C,0.0,Alice,2808.0,Credit Card,SAVE10,0,REG100953,Cust 6723,49.98,2024-05-24,2024-05-30,Wendy,0.0,6,0.9822008547008547,5,0,0,0,1,0,1,0,0
2023-05-12,Chair,9,251.43,Store C,0.1,Frank,2036.583,Credit Card,FREESHIP,0,REG100954,Cust 8850,22.57,2023-05-12,2023-05-17,Sophie,226.287,5,0.9889177116768627,5,0,0,1,0,0,1,0,0
2023-10-11,Phone,4,408.28,Store A,0.15,Alice,1388.152,Cash,WINTER15,0,REG100955,Cust 1722,5.38,2023-10-11,2023-10-15,Sophie,244.96799999999996,4,0.9961243437318102,10,0,0,1,0,0,0,0,0
2024-01-25,Printer,2,27.43,Store B,0.15,Frank,46.631,Online,WINTER15,0,REG100956,Cust 1211,6.15,2024-01-25,2024-02-01,Ryan,8.229,7,0.8681134867362913,1,0,1,0,0,0,0,0,1
2023-02-03,Phone,11,321.72,Store A,0.1,Carlos,3185.028,Online,WINTER15,0,REG100957,Cust 9384,17.94,2023-02-03,2023-02-06,Eric,353.89200000000005,3,0.9943673964561693,2,1,0,0,0,0,0,0,1
2024-07-08,Desk,5,186.32,Store A,0.1,Carlos,838.4399999999999,Gift Card,WINTER15,0,REG100958,Cust 3809,17.09,2024-07-08,2024-07-14,Ryan,93.16,6,0.9796169075902866,7,0,1,0,0,1,0,1,0
2025-05-31,Monitor,3,390.28,Store B,0.0,Frank,1170.84,Online,WINTER15,0,REG100959,Cust 9338,45.22,2025-05-31,2025-06-10,Sophie,0.0,10,0.9613781558539168,5,0,0,1,0,0,1,0,0
2023-11-09,Monitor,13,174.9,Store A,0.15,Carlos,1932.645,Online,WINTER15,0,REG100960,Cust 1822,31.26,2023-11-09,2023-11-12,Sophie,341.055,3,0.9838252757231669,11,0,0,1,0,1,0,0,0
2023-07-06,Chair,8,419.13,Store A,0.1,Alice,3017.736,Online,FREESHIP,0,REG100961,Cust 8260,11.02,2023-07-06,2023-07-10,Ryan,335.30400000000003,4,0.9963482557785042,7,0,1,0,0,0,0,1,0
2023-07-14,Chair,12,116.96,Store D,0.0,Alice,1403.52,Gift Card,WINTER15,0,REG100962,Cust 7088,22.04,2023-07-14,2023-07-22,Ryan,0.0,8,0.984296625626995,7,0,1,0,0,1,0,1,0
2023-11-13,Chair,11,323.72,Store A,0.1,Bob,3204.828,Gift Card,WINTER15,0,REG100963,Cust 4969,7.52,2023-11-13,2023-11-15,Wendy,356.09200000000004,2,0.9976535402211912,11,0,0,0,1,1,0,0,0
2025-02-02,Tablet,11,155.49,Store D,0.05,Frank,1624.8705,Cash,FREESHIP,0,REG100964,Cust 9046,47.01,2025-02-02,2025-02-12,Wendy,85.51950000000001,10,0.9710684636098692,2,0,0,0,1,0,0,0,1
2024-05-06,Printer,20,270.2,Store A,0.0,Diana,5404.0,Credit Card,WINTER15,0,REG100965,Cust 6859,6.8,2024-05-06,2024-05-15,Sophie,0.0,9,0.9987416728349371,5,0,0,1,0,1,1,0,0
2024-10-17,Printer,15,482.08,Store D,0.1,Eva,6508.08,Debit Card,FREESHIP,0,REG100966,Cust 2800,13.35,2024-10-17,2024-10-19,Sophie,723.12,2,0.9979487037651658,10,0,0,1,0,0,0,0,0
2025-01-29,Laptop,11,431.51,Store C,0.1,Carlos,4271.949,Debit Card,SAVE10,0,REG100967,Cust 1146,22.83,2025-01-29,2025-02-05,Ryan,474.661,7,0.9946558350766828,1,0,1,0,0,1,0,0,1
2025-03-23,Chair,5,302.76,Store D,0.0,Carlos,1513.8,Gift Card,FREESHIP,0,REG100968,Cust 6447,46.69,2025-03-23,2025-03-29,Cameron,0.0,6,0.9691570881226054,3,0,0,0,0,1,1,0,0
2024-04-11,Chair,19,344.92,Store C,0.0,Eva,6553.48,Cash,WINTER15,0,REG100969,Cust 8519,6.91,2024-04-11,2024-04-20,Wendy,0.0,9,0.9989455983691108,4,0,0,0,1,1,1,0,0
2024-05-03,Chair,7,511.46,Store C,0.1,Eva,3222.198,Cash,FREESHIP,0,REG100970,Cust 3422,19.2,2024-05-03,2024-05-12,Cameron,358.022,9,0.9940413345176181,5,0,0,0,0,0,1,0,0
2024-10-14,Monitor,7,150.6,Store A,0.15,Bob,896.07,Cash,WINTER15,0,REG100971,Cust 9638,15.52,2024-10-14,2024-10-21,Eric,158.13,7,0.9826799245594653,10,1,0,0,0,1,0,0,0
2024-02-08,Phone,8,158.02,Store C,0.15,Diana,1074.536,Credit Card,FREESHIP,0,REG100972,Cust 6438,47.43,2024-02-08,2024-02-13,Wendy,189.624,5,0.955860017719276,2,0,0,0,1,1,0,0,1
2023-05-10,Tablet,2,536.18,Store B,0.1,Frank,965.1239999999999,Credit Card,FREESHIP,0,REG100973,Cust 1724,34.75,2023-05-10,2023-05-13,Cameron,107.23599999999999,3,0.9639942639495028,5,0,0,0,0,0,1,0,0
2023-03-03,Chair,16,571.26,Store C,0.15,Bob,7769.136,Gift Card,SAVE10,0,REG100974,Cust 7808,6.13,2023-03-03,2023-03-12,Ryan,1371.024,9,0.999210980474534,3,0,1,0,0,1,1,0,0
2025-05-21,Tablet,12,134.42,Store D,0.1,Diana,1451.736,Gift Card,FREESHIP,0,REG100975,Cust 3045,33.98,2025-05-21,2025-05-27,Cameron,161.304,6,0.9765935404233277,5,0,0,0,0,0,1,0,0
2025-04-30,Laptop,5,563.7,Store A,0.0,Bob,2818.5,Online,SAVE10,0,REG100976,Cust 7348,29.28,2025-04-30,2025-05-07,Cameron,0.0,7,0.9896114954763171,4,0,0,0,0,0,1,0,0
2023-04-02,Phone,11,546.57,Store D,0.15,Bob,5110.4295,Credit Card,SAVE10,0,REG100977,Cust 5666,24.77,2023-04-02,2023-04-04,Ryan,901.8405,2,0.9951530492691465,4,0,1,0,0,0,1,0,0
2024-08-26,Monitor,9,364.88,Store C,0.05,Bob,3119.724,Cash,SAVE10,0,REG100978,Cust 4002,40.26,2024-08-26,2024-09-05,Ryan,164.19600000000003,10,0.9870950122510836,8,0,1,0,0,1,0,1,0
2023-11-10,Monitor,7,368.27,Store C,0.15,Carlos,2191.2065,Online,WINTER15,0,REG100979,Cust 6675,28.98,2023-11-10,2023-11-20,Sophie,386.6835,10,0.9867744094406438,11,0,0,1,0,1,0,0,0
2025-01-27,Printer,20,537.28,Store C,0.0,Frank,9736.104374999999,Online,FREESHIP,0,REG100980,Cust 5462,15.6,2025-01-27,2025-02-02,Cameron,0.0,6,0.9985482430017868,1,0,0,0,0,1,0,0,1
2024-04-26,Phone,3,103.09,Store D,0.0,Carlos,309.27,Gift Card,SAVE10,0,REG100981,Cust 3471,46.47,2024-04-26,2024-04-30,Sophie,0.0,4,0.8497429430594625,4,0,0,1,0,1,1,0,0
2023-11-27,Tablet,9,97.56,Store A,0.0,Alice,878.04,Online,FREESHIP,0,REG100982,Cust 1603,48.84,2023-11-27,2023-12-01,Eric,0.0,4,0.9443761104277709,11,1,0,0,0,1,0,0,0
2023-03-30,Tablet,10,338.75,Store A,0.15,Carlos,2879.375,Cash,WINTER15,0,REG100983,Cust 7758,36.56,2023-03-30,2023-04-06,Cameron,508.125,7,0.9873028000868244,3,0,0,0,0,1,1,0,0
2024-03-04,Desk,2,239.04,Store A,0.0,Bob,478.08,Debit Card,SAVE10,0,REG100984,Cust 3396,43.84,2024-03-04,2024-03-11,Ryan,0.0,7,0.9082998661311915,3,0,1,0,0,1,1,0,0
2023-07-11,Laptop,14,362.44,Store C,0.1,Bob,4566.744,Cash,WINTER15,0,REG100985,Cust 4797,36.73,2023-07-11,2023-07-15,Sophie,507.416,4,0.9919570705080032,7,0,0,1,0,1,0,1,0
2024-09-20,Monitor,6,551.13,Store D,0.0,Carlos,3306.78,Gift Card,FREESHIP,0,REG100986,Cust 1113,14.67,2024-09-20,2024-09-29,Wendy,0.0,9,0.9955636601164879,9,0,0,0,1,0,0,0,0
2025-02-18,Laptop,1,82.06,Store D,0.1,Eva,73.854,Credit Card,FREESHIP,0,REG100987,Cust 8843,11.11,2025-02-18,2025-02-24,Wendy,8.206000000000001,6,0.8495680667262436,2,0,0,0,1,0,0,0,1
2024-07-16,Tablet,7,498.46,Store C,0.15,Carlos,2965.837,Gift Card,FREESHIP,0,REG100988,Cust 7505,42.72,2024-07-16,2024-07-20,Eric,523.3829999999999,4,0.9855959717273741,7,1,0,0,0,1,0,1,0
2023-11-23,Chair,2,253.41,Store D,0.1,Frank,456.138,Cash,FREESHIP,0,REG100989,Cust 9490,49.64,2023-11-23,2023-11-25,Eric,50.682,2,0.8911732852777011,11,1,0,0,0,0,0,0,0
2023-09-07,Phone,16,144.07,Store D,0.1,Eva,2074.608,Debit Card,FREESHIP,0,REG100990,Cust 8631,7.33,2023-09-07,2023-09-09,Sophie,230.512,2,0.9964668024031528,9,0,0,1,0,1,0,0,0
2024-02-01,Monitor,11,201.09,Store C,0.15,Carlos,1880.1915,Cash,FREESHIP,0,REG100991,Cust 6986,48.42,2024-02-01,2024-02-04,Wendy,331.79850000000005,3,0.9742473040645061,2,0,0,0,1,0,0,0,1
2025-05-08,Chair,11,585.45,Store D,0.1,Alice,5795.955000000001,Credit Card,WINTER15,0,REG100992,Cust 9636,36.59,2025-05-08,2025-05-12,Sophie,643.9950000000001,4,0.9936869765206942,5,0,0,1,0,1,1,0,0
2025-01-17,Laptop,3,448.77,Store A,0.0,Alice,1346.31,Online,FREESHIP,0,REG100993,Cust 7367,28.5,2025-01-17,2025-01-24,Ryan,0.0,7,0.978831027029436,1,0,1,0,0,0,0,0,1
2023-09-02,Monitor,9,184.43,Store D,0.0,Carlos,1659.87,Online,WINTER15,0,REG100994,Cust 1943,30.78,2023-09-02,2023-09-08,Eric,0.0,6,0.981456379114027,9,1,0,0,0,1,0,0,0
